id_sv,tong_diem_xet_tuyen,nganh_tt
95587685074,28.07,ET1
30010994470,28.97,EM3
93373836081,24.2,BF2
33543481788,26.84,BF2
36509709636,21.73,CH2
50259113091,23.89,BF2
50961678636,28.05,BF2
37992802963,26.57,CH2
11820844334,24.82,EM3
25582900259,29.24,ET1
11341751451,29.36,ET1
68699258186,22.2,ET1
37938989088,29.93,ET1
63773526523,23.61,CH2
30082621303,28.56,ET1
28719564551,29.56,EM3
77551267965,26.02,ET1
89211392237,25.65,BF2
29501751232,22.85,BF2
62277232931,27.11,IT-E7
68246890808,29.12,ET1
37964915325,29.08,EM3
82765532739,27.52,ET1
77363797908,28.54,EM3
50815187305,26.74,CH2
33605392660,28.61,ET1
64014047591,29.62,CH2
83451616745,21.02,BF2
97022823064,26.71,BF2
21444241062,20.09,ET1
27497067610,26.0,BF2
86969685114,26.98,ET1
76782883806,22.26,ET1
26611195783,27.99,ET1
57974646666,26.1,BF2
81926568414,26.44,CH2
87517453279,25.28,BF2
15541440648,25.92,IT-E7
54808588666,29.61,ET1
53872319670,20.7,IT-E7
85513455123,24.19,ET1
15751859756,25.9,ET1
18425014351,22.22,ET1
50252504274,23.33,ET1
21430911899,25.51,EM3
47540982317,20.26,IT-E7
97890480995,20.35,EM3
50549521106,29.41,BF2
33489729863,28.31,IT-E7
60730680787,23.3,IT-E7
41971269580,29.9,BF2
70680373162,26.04,EM3
86930180383,20.96,EM3
16593078760,22.18,ET1
45649034871,29.53,EM3
57485537521,26.5,ET1
10880056692,23.93,EM3
78416279908,20.03,ET1
56714531893,27.53,EM3
23333354571,24.58,IT-E7
71885790732,25.07,CH2
54508202817,26.02,CH2
44053878834,27.7,IT-E7
84746190775,28.05,EM3
95908479062,27.32,IT-E7
54465250347,24.57,EM3
10753781524,21.15,IT-E7
66331216945,23.63,EM3
51060012014,29.31,IT-E7
56666903516,27.73,IT-E7
54979066018,25.51,IT-E7
14773275970,25.44,ET1
85193864751,27.42,CH2
34624941528,22.33,CH2
19984887044,22.66,CH2
38056936784,23.76,BF2
25341356913,27.66,EM3
34446834506,25.14,BF2
87498329265,22.43,ET1
77038345724,22.08,BF2
11080693354,26.01,ET1
85248480820,28.02,CH2
35563547358,25.59,CH2
98771893952,28.49,IT-E7
24415499131,22.72,BF2
27487007616,25.22,CH2
58946264834,27.36,CH2
35360002352,28.4,ET1
78112014272,28.1,CH2
28762075053,25.69,ET1
66969064644,20.39,BF2
57204594376,28.13,IT-E7
88574781218,25.3,ET1
16356506744,28.11,CH2
85714044835,29.34,ET1
89036597639,29.03,CH2
57263027173,29.99,ET1
37603547469,20.8,CH2
21639170191,28.61,ET1
12063518131,25.88,EM3
56556511326,20.7,ET1
21672804371,25.74,IT-E7
95085596363,22.95,CH2
32735786204,20.57,ET1
88539080750,28.36,BF2
96622127973,29.72,ET1
93945474629,20.21,CH2
66572632100,21.82,ET1
89634914159,21.01,BF2
99242823564,29.4,IT-E7
88843232829,23.85,EM3
23569289831,25.54,EM3
24812526747,21.02,ET1
89462789319,25.94,ET1
75807955960,21.41,EM3
35387918872,21.88,BF2
46909528321,20.09,EM3
20419511331,24.93,ET1
96997114880,27.61,CH2
97703827373,24.78,EM3
42328002590,24.29,BF2
14602887067,29.2,CH2
70061191535,22.0,CH2
31725177198,25.64,CH2
45804726065,20.55,EM3
75299632491,25.05,CH2
67390228472,22.34,ET1
20136147273,20.75,ET1
64969878381,27.73,BF2
31330986592,24.23,BF2
25145038687,25.24,IT-E7
58993341545,28.5,ET1
21765268779,24.99,IT-E7
79587241085,21.36,CH2
85036484193,23.46,EM3
12485145712,23.47,CH2
30681972308,22.97,EM3
10717475369,22.97,BF2
39109268829,23.68,IT-E7
37678930790,27.22,ET1
40752803190,21.87,IT-E7
38919824236,26.04,CH2
81822140747,25.22,CH2
31869649988,28.43,ET1
25156532520,27.73,BF2
35827193964,28.59,IT-E7
10176716368,25.74,IT-E7
18669375435,29.95,BF2
39164445528,24.71,ET1
91246460583,22.51,EM3
26889906484,20.06,CH2
97251586955,27.87,EM3
97479139927,28.69,EM3
11591948043,23.17,BF2
96637805552,25.15,IT-E7
77491336704,24.87,ET1
95569911905,25.09,ET1
57740736205,20.37,CH2
84999977712,25.75,BF2
41049377288,27.5,BF2
48472791832,29.51,EM3
77696518703,22.91,BF2
30209030782,27.5,BF2
29169576140,21.99,ET1
32911347654,23.76,CH2
24157431278,22.65,ET1
36075680144,23.1,EM3
40188246105,25.04,BF2
65144731098,20.12,CH2
82602559367,26.69,ET1
99842046030,21.97,IT-E7
24940148569,25.58,EM3
67987699476,29.2,EM3
32159985791,26.25,IT-E7
55591340820,25.54,EM3
73923855540,21.24,CH2
10103113691,29.71,BF2
24746585979,28.68,EM3
81493632220,25.1,ET1
59438861363,22.57,IT-E7
54658016149,23.78,EM3
27253818066,26.1,CH2
82662506289,26.44,CH2
24644568833,22.38,BF2
64318894179,25.9,CH2
92160509791,29.13,ET1
24415592408,29.2,ET1
83408541232,21.26,BF2
92057584372,20.48,ET1
89666758946,22.42,EM3
56704330559,25.55,CH2
29515842886,28.29,IT-E7
37398114627,27.13,EM3
20484858074,28.4,ET1
18504458553,20.37,ET1
97375709775,20.45,ET1
37628073851,28.62,CH2
22371278796,27.74,ET1
77006650440,25.85,ET1
50741082423,21.46,EM3
94708605738,27.0,BF2
85793633142,25.72,BF2
60568123569,24.52,IT-E7
47058795226,24.58,BF2
92594035621,23.96,EM3
65812173473,27.05,CH2
93184853028,28.71,CH2
36799794147,27.98,EM3
21130275278,23.85,ET1
78577900893,25.27,CH2
45591781398,24.62,IT-E7
46478988878,20.49,CH2
76881962579,29.19,BF2
65854429806,25.8,IT-E7
79160711294,25.4,CH2
26027048947,21.17,CH2
87439241181,24.52,EM3
72314892516,26.84,BF2
75007775129,28.64,ET1
19153006251,22.7,CH2
45268676100,22.06,IT-E7
21606978480,20.85,CH2
24900456777,26.49,IT-E7
94167274555,22.63,EM3
64704977211,29.05,EM3
67532319369,28.58,ET1
43878719089,26.5,EM3
59600035643,27.19,CH2
60300962401,23.75,BF2
83508684592,29.92,EM3
74563421786,22.18,EM3
66557062683,23.35,CH2
85505245277,23.23,BF2
36679414031,24.29,EM3
66447693955,26.98,EM3
38699321335,29.58,ET1
26103256219,28.96,EM3
83702101428,21.36,BF2
18417509428,23.79,ET1
17363904558,22.38,CH2
66493924772,29.52,CH2
21401279621,26.28,ET1
31427845686,28.96,IT-E7
49583699284,24.95,CH2
23923086084,22.12,EM3
62184753979,26.51,IT-E7
28426581021,21.67,BF2
65418419156,23.79,IT-E7
60481334588,28.1,EM3
71094036983,26.44,IT-E7
13578813386,23.21,EM3
66882968793,23.93,CH2
74698049707,26.69,ET1
51260510447,23.72,EM3
92427248512,22.54,CH2
67632063979,23.64,ET1
41827527964,29.74,EM3
66189062922,24.54,EM3
21131116847,24.91,IT-E7
91627239376,21.83,ET1
51892064094,23.3,BF2
57802869516,24.41,ET1
99205554999,22.55,CH2
13208303374,28.03,CH2
71993235386,25.44,CH2
10692537750,29.37,BF2
85428494572,27.82,IT-E7
56642582573,28.2,CH2
33453819371,27.93,ET1
91339557998,22.74,IT-E7
15581089717,27.83,EM3
41251102953,27.81,IT-E7
89463764433,24.57,EM3
47443053909,26.5,EM3
32652093644,27.44,ET1
59681386257,27.87,EM3
36891985636,26.84,EM3
68769259000,22.02,BF2
91627492080,28.67,ET1
46997873663,28.14,CH2
25328943093,20.15,EM3
42745936792,20.51,BF2
70761976106,27.54,EM3
48635808742,20.18,BF2
96976491716,20.39,IT-E7
35096932771,22.65,ET1
86399212272,27.67,ET1
70561047745,24.85,ET1
81475409917,26.84,CH2
15961552879,24.18,CH2
19947413113,29.85,ET1
26073272847,25.63,BF2
68614616919,22.59,ET1
42981700437,29.2,IT-E7
57675312847,24.63,ET1
77782011859,25.33,IT-E7
32868369838,28.5,IT-E7
14027502043,28.21,ET1
79738878642,22.68,BF2
13043180446,21.03,IT-E7
77092662466,24.4,IT-E7
33794147839,29.04,CH2
77658656334,29.11,ET1
91746932910,20.04,CH2
73804327388,23.3,EM3
77264200403,25.38,CH2
76123969000,27.4,BF2
45947764352,20.22,EM3
56643608271,29.44,BF2
37454281637,26.54,EM3
80498520236,29.86,IT-E7
61313461623,27.72,BF2
89027659201,24.47,ET1
83229324839,20.95,CH2
11635546442,20.84,EM3
30858696814,28.82,ET1
65373975715,20.29,BF2
31898102551,22.1,EM3
78862055358,27.73,BF2
63424504471,20.99,ET1
62089624715,27.71,IT-E7
15963710473,26.03,EM3
89410533013,20.41,BF2
74535575420,29.73,ET1
23898918848,23.41,CH2
84617636404,28.48,ET1
52600841149,21.89,EM3
35532230680,24.63,EM3
86660128842,25.74,ET1
17459155961,23.84,BF2
59276290277,22.17,CH2
63717689078,28.24,BF2
68967252356,24.85,IT-E7
43506409286,27.61,ET1
66521661596,29.58,CH2
21264339289,24.68,ET1
40888966721,28.88,BF2
51952203829,24.1,BF2
72655967389,27.14,EM3
24658584098,21.32,IT-E7
25696614977,20.26,IT-E7
22357128185,29.11,BF2
18350596637,20.3,ET1
90678001035,25.83,EM3
26027715855,28.24,IT-E7
13082720295,28.36,CH2
54780245526,23.77,CH2
12315298964,27.29,CH2
17052725593,24.89,ET1
48392904086,22.93,CH2
80796585014,22.66,ET1
28911705267,24.22,EM3
49307695591,21.56,ET1
24133230890,28.1,IT-E7
79650117669,26.16,BF2
19711890364,26.89,IT-E7
84610565071,21.9,EM3
63813271306,23.25,EM3
98259439462,23.6,EM3
91747646223,21.71,IT-E7
95023817098,23.99,BF2
59045933552,22.2,IT-E7
40867498521,26.91,BF2
99729528053,23.72,BF2
79735556391,29.2,EM3
97619079666,22.34,CH2
81030006123,25.79,EM3
33786260430,29.07,CH2
70540036606,26.61,IT-E7
99341675350,20.47,EM3
56252221338,24.15,ET1
39609851199,21.05,CH2
71693732574,23.05,EM3
30979106798,20.69,ET1
17091572383,26.19,ET1
64618747033,24.28,ET1
18548315792,22.02,IT-E7
67691321283,23.88,EM3
49436706767,23.51,BF2
98897251031,26.03,CH2
69546732155,25.64,ET1
91199531749,21.29,ET1
12682655419,25.59,EM3
33176445009,24.99,BF2
30004894184,27.38,CH2
44626074782,22.63,CH2
31839511583,27.2,CH2
32072074684,27.36,BF2
24431637116,29.47,IT-E7
49213784155,25.62,EM3
15705890972,29.2,ET1
31584285573,21.59,CH2
75265756224,25.93,IT-E7
10658315365,20.53,EM3
54433394111,27.13,BF2
42700471511,25.7,IT-E7
24541876768,23.18,IT-E7
10009228488,23.31,BF2
62494379851,29.7,ET1
25510465708,29.5,ET1
30075295615,28.28,BF2
62065981760,25.58,ET1
55925955750,21.68,CH2
86367359006,28.65,BF2
38585840367,22.19,CH2
75270276112,22.81,BF2
25091061004,26.26,EM3
32980487278,24.92,CH2
66918517475,25.65,BF2
98282989138,21.94,ET1
91130384187,20.18,CH2
23987516277,26.68,EM3
85316827364,29.89,ET1
16907739785,28.18,BF2
66206392195,24.5,CH2
50086630324,20.42,IT-E7
76040805424,23.83,BF2
54880258797,21.43,IT-E7
66408456398,24.51,CH2
46368092732,24.35,ET1
91013730594,21.62,EM3
42488035896,26.67,BF2
31939440768,26.74,EM3
36311379862,22.41,EM3
55294392580,27.57,CH2
17197924557,24.92,ET1
32008376084,24.43,IT-E7
70577225539,28.95,BF2
28916202427,24.85,ET1
92404939116,21.7,IT-E7
41368334783,24.01,ET1
26519771372,28.39,IT-E7
79020835026,26.1,IT-E7
15204262883,27.84,EM3
77336779199,21.11,EM3
58276294375,25.81,EM3
11281530584,21.01,IT-E7
36371451274,23.07,EM3
64612849030,26.67,ET1
81802890648,21.13,EM3
15805313755,29.99,ET1
94335896814,21.98,CH2
62570329455,25.81,IT-E7
36858164857,28.66,ET1
78237224443,24.79,EM3
18806318652,26.4,ET1
72999480805,29.89,CH2
50475008459,23.88,ET1
79123042209,22.77,EM3
31384882867,21.39,CH2
99328213955,22.02,ET1
59768478770,27.05,EM3
96843666424,27.98,BF2
52394387333,28.19,IT-E7
23524622998,22.4,CH2
29318260653,22.68,CH2
67035375622,20.85,BF2
75232117692,22.95,EM3
95283566166,20.6,BF2
14618781303,20.36,IT-E7
50078522368,26.47,BF2
73438864346,23.4,BF2
20816143286,23.73,ET1
60176521237,20.12,ET1
13181949968,27.74,BF2
55377146900,25.65,BF2
40587371306,21.35,BF2
49583437365,26.4,BF2
29602335991,29.28,EM3
88085948977,25.03,CH2
72956686237,23.2,EM3
70191217474,27.39,EM3
77452215126,25.93,EM3
21261351156,22.85,CH2
69963574637,29.03,BF2
51392087738,28.2,BF2
91285335075,21.7,CH2
72267497616,22.66,ET1
28112892806,29.08,CH2
24067011504,27.46,CH2
33826371648,25.44,ET1
46269411787,22.02,ET1
98082049942,28.65,CH2
35269985547,21.41,EM3
30073628586,22.13,IT-E7
97474757118,24.03,IT-E7
18173891683,22.95,EM3
26562384785,28.9,ET1
34105440758,25.93,IT-E7
11356819947,26.8,BF2
48612883284,21.48,BF2
81483856111,29.47,EM3
60745256543,23.49,EM3
80054323726,28.07,CH2
16980474044,23.12,CH2
91084715381,29.6,EM3
98992052311,24.12,ET1
55321925283,24.61,EM3
53074432566,24.72,BF2
33150369759,23.47,BF2
44461534174,28.13,EM3
48210215806,29.06,BF2
35186181703,25.37,CH2
93262820207,23.14,IT-E7
51951948935,22.86,EM3
17259576438,21.84,ET1
47802451978,20.46,ET1
95275013891,26.96,EM3
56197699348,28.8,BF2
32290113713,24.57,IT-E7
91185622101,25.52,ET1
33011244514,23.83,ET1
57982761874,20.65,IT-E7
72454129376,20.96,ET1
62285109082,26.3,CH2
24386152082,24.16,EM3
10360280218,27.0,ET1
66287305480,22.86,EM3
89261373579,29.51,IT-E7
34416834936,27.74,EM3
71258675126,28.13,IT-E7
59993137077,24.87,BF2
76826690525,23.48,BF2
27530913392,22.58,BF2
20281810051,25.33,ET1
66287278750,23.46,CH2
71172749722,24.5,IT-E7
85940703165,25.72,EM3
13640655214,24.02,ET1
85338402335,28.99,BF2
35648237436,23.09,ET1
88427741104,22.81,CH2
14364369952,26.25,BF2
26119419794,28.92,EM3
55809757198,23.99,EM3
36954133890,25.11,EM3
94605327457,21.15,IT-E7
62536584980,27.2,CH2
35359074686,27.67,EM3
77219782380,22.41,CH2
95080610668,25.14,ET1
13516895000,29.91,EM3
54619327408,22.05,ET1
47975066587,21.99,IT-E7
33140064376,24.47,ET1
75606748103,22.4,CH2
77025856873,23.89,IT-E7
43061292236,27.43,ET1
92145405006,22.61,BF2
85374601944,25.3,CH2
79410316943,25.16,IT-E7
44761522220,29.21,BF2
82263136258,21.55,IT-E7
74834753400,29.77,IT-E7
98923522894,28.51,BF2
66011913947,27.88,IT-E7
84090869944,28.1,ET1
21535566903,22.02,EM3
94162582864,28.63,EM3
78947900975,21.75,IT-E7
47385005634,26.88,EM3
51829189676,27.95,BF2
68170108705,20.71,EM3
63370374578,28.5,IT-E7
21151562561,20.52,CH2
19415804770,22.02,EM3
30412729829,26.9,CH2
70357787485,29.21,CH2
27582672360,22.78,EM3
62998656208,21.2,BF2
52419470518,28.38,ET1
60218646772,26.15,ET1
20450260713,23.58,BF2
12117308047,21.32,EM3
96463644476,27.08,BF2
13720038715,25.47,BF2
29037325596,24.55,ET1
16126681948,27.09,EM3
42742262026,25.23,EM3
87440116011,28.14,BF2
95466780612,28.41,CH2
83718706878,27.47,ET1
40710566964,24.09,ET1
49009424400,22.05,BF2
88539488009,29.2,ET1
48929046674,24.13,IT-E7
23455623978,23.74,IT-E7
59758017628,21.13,BF2
40969382308,26.49,BF2
73796534841,25.0,ET1
60457848998,29.41,EM3
87234586080,27.43,ET1
74998715728,20.98,BF2
55623510637,23.28,EM3
60141157467,28.61,ET1
42236679650,27.67,IT-E7
48769537996,21.24,IT-E7
95339295017,28.53,EM3
48333525026,24.02,EM3
97575409357,23.94,BF2
27459429457,22.32,EM3
61131117342,27.5,CH2
64775342112,25.52,IT-E7
42660171969,27.17,IT-E7
40213529924,26.99,IT-E7
13972810102,28.59,EM3
25233471752,23.3,BF2
14834347503,23.4,EM3
54561551398,25.36,IT-E7
22391536831,28.34,ET1
24407047696,20.92,CH2
25607219758,28.89,ET1
14802847929,22.9,EM3
48840322116,26.68,EM3
64156403157,27.59,EM3
69515909439,21.51,EM3
82973549253,20.02,EM3
59117771139,22.51,EM3
99454696247,29.65,IT-E7
50836119593,29.0,EM3
54346288947,28.85,IT-E7
40125831788,24.16,BF2
63414801989,20.89,EM3
33336241544,25.61,EM3
90814632658,28.22,EM3
38846760127,29.55,CH2
79475768051,28.3,IT-E7
71626488060,22.35,BF2
58699948864,27.8,IT-E7
37666144428,26.07,CH2
21851453085,26.94,IT-E7
70583884220,29.12,CH2
22630369222,20.76,EM3
28435524477,24.56,EM3
71542560455,25.6,IT-E7
26678925294,26.41,ET1
74498362477,24.61,EM3
20328098792,20.25,CH2
83889713342,27.12,IT-E7
88734518405,22.76,ET1
15149769513,24.6,CH2
64204067379,21.67,CH2
52826417532,27.72,EM3
80581586468,24.85,IT-E7
28526335552,24.92,ET1
26298395734,21.12,ET1
30541264104,22.01,IT-E7
35942094914,24.36,ET1
87085354739,27.24,CH2
40311611400,25.5,IT-E7
92919742291,20.55,CH2
92768203646,28.56,BF2
54094517655,24.21,BF2
64588474503,20.22,IT-E7
89682103562,25.68,ET1
25472730614,25.34,ET1
50518181057,25.6,CH2
32492280639,25.88,CH2
28647859056,23.73,ET1
42893970254,20.25,EM3
43864968652,21.95,ET1
21286697613,28.82,ET1
85285409142,28.52,BF2
39355653607,24.35,ET1
23300299920,29.89,IT-E7
78880170200,28.07,BF2
24494484833,21.59,EM3
16989690331,27.16,BF2
36020288594,24.89,ET1
50796714044,29.61,ET1
51419995466,22.78,IT-E7
59363962086,28.8,CH2
85361316137,20.92,IT-E7
53341367367,25.36,IT-E7
52661332050,28.43,EM3
62563337732,20.91,BF2
26633061779,27.31,ET1
78065948212,23.31,BF2
82191569240,21.11,EM3
74595536741,29.78,EM3
65651395510,26.3,EM3
48572194073,27.71,EM3
65394542674,20.94,ET1
48253828892,25.5,ET1
41540894383,25.77,IT-E7
69496309213,25.82,IT-E7
30167972269,28.03,EM3
95887821039,29.0,CH2
51380508490,21.48,ET1
93908108799,25.26,ET1
45203139360,29.53,ET1
60921873769,25.65,EM3
86574737410,25.93,ET1
61510093686,28.19,BF2
98519219165,22.5,ET1
68622231534,28.64,BF2
63416055717,27.04,EM3
49294325569,29.54,CH2
45675143056,26.92,CH2
40179229850,20.63,BF2
13078582127,21.06,IT-E7
45989904135,20.53,EM3
28262670904,20.48,IT-E7
18873029052,20.1,EM3
43702705039,26.36,EM3
20287765297,21.57,ET1
60477419935,29.46,IT-E7
14401876993,24.15,IT-E7
69597821487,26.15,CH2
50616058014,25.8,BF2
63029794670,22.85,CH2
38335060677,25.8,CH2
89568213411,25.49,EM3
44233274748,24.64,IT-E7
40278056449,28.13,ET1
80863763974,21.74,ET1
42476061641,28.85,CH2
54177810421,22.11,CH2
70184454570,20.81,CH2
12501886259,24.69,EM3
59742159827,24.59,BF2
58020859410,20.9,ET1
69127164434,25.03,BF2
33491389157,23.34,IT-E7
75033624413,21.95,EM3
89843096263,26.49,IT-E7
46998811041,23.18,ET1
31691292210,25.46,IT-E7
39407367409,29.62,EM3
76552511692,29.13,EM3
46318099931,25.6,BF2
60003179676,23.85,CH2
60267043358,26.04,ET1
85307528382,28.61,BF2
11040529118,27.59,CH2
26486382921,21.31,ET1
90993523469,22.92,IT-E7
64036145042,20.7,ET1
29150602655,27.01,IT-E7
14908721781,23.47,CH2
60082332932,29.79,ET1
23436249892,27.95,IT-E7
52121215031,29.47,CH2
56517956078,28.54,IT-E7
67893952013,26.28,BF2
70513136552,25.76,IT-E7
99426628146,29.78,ET1
79357975749,26.73,IT-E7
27347263510,27.99,ET1
43208209825,25.64,ET1
59457314703,20.83,EM3
76762568350,29.28,IT-E7
37926061788,26.32,BF2
66372093170,27.68,IT-E7
74585719645,24.76,ET1
33334035086,29.59,ET1
76483348383,27.72,EM3
74549218341,20.14,ET1
74373350549,21.63,EM3
60437932807,21.77,IT-E7
79964161082,21.86,EM3
67767164420,27.62,ET1
80673392846,28.11,BF2
96427303936,27.38,BF2
41050222440,22.06,BF2
50086038253,24.48,EM3
32069562944,27.96,IT-E7
47933379715,28.34,IT-E7
33249515828,23.57,CH2
34033720747,22.03,CH2
38484999879,26.32,IT-E7
82675038547,20.3,BF2
88167094320,28.54,BF2
32802761563,27.68,BF2
57040749630,24.9,CH2
43436383170,27.73,BF2
27969133484,20.91,BF2
27369931720,26.74,CH2
70272173367,24.07,CH2
94051012460,29.48,IT-E7
50908526474,23.49,CH2
14843662448,27.43,EM3
77786753191,23.21,ET1
34777429249,21.94,EM3
61084564720,24.59,EM3
44498130620,23.82,ET1
93251534020,24.58,EM3
76020016134,23.28,CH2
28203756072,24.09,BF2
68553381610,23.8,IT-E7
24410981953,20.47,EM3
10525723429,20.1,BF2
16104344890,20.87,IT-E7
85928370644,29.31,EM3
84994069718,24.7,BF2
93183166101,23.68,CH2
63727040695,21.16,EM3
85748454278,29.57,BF2
93705330841,27.25,IT-E7
70822955828,20.33,CH2
40872771491,26.07,CH2
27018192890,28.04,ET1
57709452288,26.22,BF2
55078484985,23.61,EM3
14906742382,25.06,IT-E7
66573135327,27.92,CH2
85184574540,22.06,CH2
30225938913,23.28,IT-E7
92326306606,26.87,CH2
97389056776,20.44,ET1
68283352702,26.22,IT-E7
14269681710,23.77,CH2
64908882624,20.96,CH2
25894029158,21.03,CH2
66277972619,25.2,BF2
60594616816,29.65,ET1
70924698748,24.26,IT-E7
28265861252,24.98,CH2
35129731911,24.83,EM3
89140162559,21.78,EM3
48919115649,27.52,CH2
67130922833,28.12,IT-E7
91148348048,25.31,BF2
88780078022,25.96,ET1
42612392911,29.44,IT-E7
98360991659,24.87,IT-E7
51287347441,25.86,EM3
69219456305,20.28,BF2
18783610568,23.49,IT-E7
49031367192,22.71,IT-E7
91418828110,22.02,BF2
15658855178,22.58,CH2
79580085546,22.4,CH2
39951253616,21.21,IT-E7
44838238278,22.98,CH2
59076548461,24.41,CH2
94956540920,22.84,IT-E7
91340231329,21.17,ET1
66072116627,26.35,CH2
65242954568,28.57,CH2
21624001073,29.13,IT-E7
57602586765,20.28,EM3
12104633475,21.65,BF2
43274096085,26.89,BF2
36988408952,20.06,CH2
32991651803,25.49,ET1
58257995906,22.46,IT-E7
18104837880,26.23,CH2
95712782669,25.79,CH2
44987633423,27.08,ET1
53080063423,23.54,BF2
24550452621,28.52,EM3
79634779151,28.38,ET1
45333551105,21.44,ET1
32201521441,20.55,ET1
61229093190,25.29,ET1
50826026829,29.28,BF2
89005233492,28.21,IT-E7
52883129539,26.23,IT-E7
66378025887,23.26,EM3
42437636949,26.4,ET1
23015728505,22.59,BF2
59140154781,27.82,EM3
62288876085,23.16,CH2
41090092348,29.23,IT-E7
68152543384,20.87,BF2
81324602346,25.79,IT-E7
19718255349,28.6,CH2
94619040158,21.57,EM3
32294733083,27.5,EM3
66677566282,28.03,EM3
24772218236,20.88,BF2
39865457456,29.19,BF2
33240426598,20.96,EM3
90769432571,23.87,ET1
72032585599,23.03,IT-E7
10602395992,24.73,IT-E7
12203956133,25.72,ET1
56307941942,29.34,ET1
90407041102,23.65,CH2
15174397686,25.62,ET1
52221552489,22.91,ET1
26989915822,28.54,EM3
18778527202,29.59,BF2
39339801263,20.35,IT-E7
12503780441,24.58,EM3
74197427464,24.44,CH2
46864827397,24.53,CH2
18616575990,24.48,EM3
23856191688,23.48,BF2
88251329423,21.74,ET1
30364278267,20.3,IT-E7
13912703094,25.13,ET1
25986362688,20.82,EM3
90830693843,25.05,ET1
23406496770,27.27,BF2
97297999505,27.37,ET1
82987243635,29.74,ET1
69556538641,20.61,IT-E7
28485017115,25.84,IT-E7
36166483030,29.04,IT-E7
25835669850,29.76,CH2
27423970176,21.75,BF2
85104300452,25.15,IT-E7
61608721313,21.73,IT-E7
89495038916,25.89,ET1
45401259560,29.19,EM3
37316523566,23.6,ET1
96847654998,26.52,IT-E7
50742826533,26.64,ET1
32605160926,21.21,BF2
43733055961,20.99,ET1
16168974708,23.16,IT-E7
65514773962,20.01,ET1
31896981350,27.18,EM3
47305856811,28.3,IT-E7
11625686887,20.03,BF2
35650358376,22.16,IT-E7
73505562680,23.14,ET1
97475527783,29.95,EM3
52368353095,22.77,ET1
44695524838,25.48,CH2
50345140194,28.06,CH2
83086841292,27.87,IT-E7
15943402188,27.78,CH2
64956671267,21.49,IT-E7
53820121669,21.88,EM3
32681033605,26.14,ET1
94210947697,24.37,EM3
87032271401,27.42,BF2
10641018258,27.12,BF2
50877121709,23.63,EM3
17576667249,24.34,ET1
34786717566,22.66,IT-E7
52846486742,20.23,IT-E7
79376988597,25.28,ET1
63801079806,25.1,ET1
23338894237,23.07,BF2
83053162560,25.2,EM3
95595581858,20.27,CH2
78999558153,20.77,CH2
23692400414,26.06,BF2
14444925028,25.97,ET1
12818943862,20.14,CH2
56044764684,23.59,IT-E7
84091609713,23.83,CH2
29053515302,23.48,EM3
61019266690,22.05,BF2
41561446512,20.32,EM3
22399481208,25.66,CH2
40382002408,20.88,ET1
58192077378,27.83,BF2
37554867972,23.1,CH2
54714900942,27.47,ET1
62356437999,29.75,BF2
83193633231,23.21,ET1
82513991394,26.34,ET1
44797408880,21.74,BF2
42487211076,21.84,BF2
22347947565,26.86,BF2
32215818705,21.19,EM3
98355154584,22.79,BF2
41454003732,28.51,CH2
76906945892,24.23,ET1
18640312323,24.42,BF2
86116494025,25.31,BF2
16254015166,21.94,ET1
14976014517,24.38,IT-E7
93261154405,23.23,CH2
84570785673,23.22,ET1
88223804711,27.75,EM3
26872867834,23.06,IT-E7
33580753224,25.51,IT-E7
98552117967,29.4,BF2
40398407056,28.72,ET1
89949424616,23.74,IT-E7
41362007938,22.48,CH2
87803445909,29.67,IT-E7
17015544697,20.25,ET1
14748187578,28.38,EM3
94753775689,24.44,EM3
28253306950,26.79,CH2
94457877167,22.82,IT-E7
51679970534,21.57,IT-E7
88774518831,26.41,EM3
70042000149,20.49,EM3
70666960603,26.99,BF2
72302941729,25.98,BF2
55310350977,27.6,BF2
34676159957,26.29,EM3
35973493410,21.65,EM3
71201136343,24.45,IT-E7
25446124222,23.66,ET1
80922517817,20.04,ET1
51785135244,24.46,CH2
69662833247,28.78,EM3
20416548777,26.05,EM3
26692253419,27.51,ET1
99341571840,20.58,ET1
49561377437,21.91,IT-E7
94514927430,27.7,EM3
95191826612,22.82,CH2
36864889152,27.32,EM3
31526982654,24.37,IT-E7
63379459843,21.32,IT-E7
66884039031,22.02,CH2
24954140271,27.19,ET1
47196207239,22.0,EM3
41383949626,24.67,BF2
23966756690,25.75,IT-E7
47058976793,24.04,IT-E7
74051800031,25.47,IT-E7
27251847471,21.43,BF2
76376174567,25.02,EM3
98862454973,29.99,BF2
58103623389,29.07,IT-E7
14901741555,22.87,ET1
70757005820,23.15,EM3
89166482609,20.84,CH2
91821998923,22.28,CH2
55059957307,21.29,ET1
71324510527,27.14,BF2
28753787947,24.71,ET1
98178327264,27.85,IT-E7
33018596492,24.18,CH2
60043534382,26.04,BF2
76707511287,20.43,IT-E7
72383552696,20.64,IT-E7
27458215982,26.83,CH2
27395386601,23.13,ET1
50305717777,26.12,ET1
48609419395,21.68,ET1
95426248979,27.94,ET1
37530890286,22.11,BF2
12247375505,25.82,IT-E7
97797362102,22.28,BF2
39186615143,22.44,ET1
13842928952,23.7,ET1
63479820667,27.36,IT-E7
77522888385,24.05,BF2
34981113110,22.51,CH2
54013128620,25.86,BF2
25012157292,26.0,CH2
84591397087,24.51,ET1
