id_sv,id_cc,ngoai_ngu,code_ngoai_ngu,loai_cc,diem_cc,diem_quy_doi_THPT
44879711650,CC16249,Tiếng Pháp,N3,JLPT,6.2,9.5
20813057126,CC16250,Tiếng Anh,N3,JLPT,8.2,9.7
28121082629,CC16251,Tiếng Anh,N1,TOEFL,7.3,9.1
25360796570,CC16252,Tiếng Nhật,N3,JLPT,5.3,9.6
92498312638,CC16253,Tiếng Pháp,N3,IELTS,5.2,8.6
91263211159,CC16254,Tiếng Nhật,N3,TOEFL,6.2,9.3
88442766631,CC16255,Tiếng Pháp,N3,IELTS,7.7,8.9
58549214067,CC16256,Tiếng Pháp,N1,IELTS,4.7,9.2
21783989190,CC16257,Tiếng Nhật,N1,IELTS,6.3,8.5
54878818381,CC16258,Tiếng Nhật,N2,TOEFL,5.1,9.9
87222610659,CC16259,Tiếng Anh,N2,TOEFL,4.7,8.6
90583030680,CC16260,Tiếng Pháp,N1,TOEFL,7.2,8.2
53082379393,CC16261,Tiếng Pháp,N2,TOEFL,4.5,8.5
47025042916,CC16262,Tiếng Pháp,N1,TOEFL,8.8,8.5
23040993862,CC16263,Tiếng Nhật,N2,TOEFL,6.4,9.0
82860353714,CC16264,Tiếng Pháp,N1,TOEFL,6.2,8.9
58751725563,CC16265,Tiếng Nhật,N3,JLPT,4.2,9.5
38718384583,CC16266,Tiếng Nhật,N3,JLPT,5.9,9.7
51418136451,CC16267,Tiếng Anh,N1,JLPT,5.1,8.0
44708057577,CC16268,Tiếng Pháp,N3,TOEFL,6.5,8.6
69166629647,CC16269,Tiếng Pháp,N3,JLPT,7.4,9.2
81517353036,CC16270,Tiếng Pháp,N2,JLPT,8.6,8.5
61066939294,CC16271,Tiếng Nhật,N2,TOEFL,6.2,8.5
82497778424,CC16272,Tiếng Nhật,N2,TOEFL,5.6,8.6
68820665666,CC16273,Tiếng Nhật,N3,JLPT,5.5,8.8
45710716417,CC16274,Tiếng Nhật,N3,JLPT,8.6,8.2
40343032011,CC16275,Tiếng Pháp,N2,TOEFL,6.8,8.7
51328194336,CC16276,Tiếng Anh,N3,TOEFL,4.9,8.1
26826126838,CC16277,Tiếng Anh,N2,TOEFL,6.4,8.3
96569593715,CC16278,Tiếng Nhật,N1,TOEFL,6.8,8.5
75367137291,CC16279,Tiếng Nhật,N2,IELTS,7.8,9.2
71655120094,CC16280,Tiếng Pháp,N2,IELTS,8.8,9.1
93246369263,CC16281,Tiếng Nhật,N3,TOEFL,7.1,8.0
40838499334,CC16282,Tiếng Nhật,N2,TOEFL,5.5,9.6
93726584784,CC16283,Tiếng Pháp,N1,IELTS,8.8,8.4
47073429493,CC16284,Tiếng Nhật,N1,TOEFL,6.3,10.0
75947343053,CC16285,Tiếng Pháp,N1,TOEFL,5.2,8.1
95883580461,CC16286,Tiếng Anh,N1,TOEFL,6.1,8.6
86370273680,CC16287,Tiếng Nhật,N2,IELTS,4.9,8.3
22356262587,CC16288,Tiếng Anh,N1,TOEFL,6.7,8.4
80192592764,CC16289,Tiếng Pháp,N1,JLPT,8.1,8.1
13039384019,CC16290,Tiếng Anh,N3,TOEFL,6.2,8.3
54661931691,CC16291,Tiếng Anh,N2,TOEFL,6.3,9.9
28384854523,CC16292,Tiếng Pháp,N3,JLPT,4.1,8.4
68636309808,CC16293,Tiếng Anh,N2,JLPT,7.2,8.5
71285395232,CC16294,Tiếng Pháp,N1,IELTS,7.2,9.3
53775009154,CC16295,Tiếng Anh,N3,TOEFL,4.6,8.6
39711947276,CC16296,Tiếng Nhật,N3,JLPT,7.8,8.1
40071855079,CC16297,Tiếng Nhật,N3,TOEFL,4.9,9.3
36504706404,CC16298,Tiếng Anh,N2,IELTS,4.6,8.5
83069621611,CC16299,Tiếng Nhật,N2,TOEFL,8.5,8.7
73916609494,CC16300,Tiếng Pháp,N2,JLPT,7.6,9.0
54155232310,CC16301,Tiếng Pháp,N3,IELTS,5.3,9.3
95571829890,CC16302,Tiếng Anh,N1,IELTS,5.8,9.4
99516443240,CC16303,Tiếng Pháp,N1,IELTS,4.1,8.5
19741510057,CC16304,Tiếng Anh,N3,JLPT,6.6,9.1
95741378627,CC16305,Tiếng Nhật,N1,IELTS,8.0,10.0
15300520502,CC16306,Tiếng Pháp,N2,TOEFL,8.7,8.7
96209357784,CC16307,Tiếng Nhật,N1,JLPT,4.6,9.6
22452654079,CC16308,Tiếng Nhật,N2,TOEFL,6.9,8.7
80080739376,CC16309,Tiếng Anh,N1,JLPT,4.4,8.2
15224131514,CC16310,Tiếng Nhật,N3,TOEFL,7.2,8.3
61383415187,CC16311,Tiếng Anh,N1,IELTS,8.5,9.2
71790121186,CC16312,Tiếng Anh,N3,IELTS,4.4,9.1
32141521615,CC16313,Tiếng Pháp,N1,IELTS,6.0,9.3
64134566541,CC16314,Tiếng Nhật,N2,TOEFL,8.3,8.4
52639213595,CC16315,Tiếng Nhật,N2,JLPT,4.2,8.9
97124464804,CC16316,Tiếng Anh,N2,TOEFL,8.5,9.0
82768112681,CC16317,Tiếng Nhật,N1,JLPT,7.1,9.3
22825732999,CC16318,Tiếng Anh,N2,IELTS,5.4,8.3
75710610071,CC16319,Tiếng Nhật,N3,IELTS,7.9,9.0
73982797448,CC16320,Tiếng Anh,N1,JLPT,7.5,9.6
17975171416,CC16321,Tiếng Anh,N2,IELTS,4.8,8.3
62730801395,CC16322,Tiếng Anh,N3,IELTS,8.7,8.7
95524068385,CC16323,Tiếng Pháp,N2,JLPT,7.1,8.1
10848336118,CC16324,Tiếng Nhật,N3,JLPT,7.4,9.0
13626240940,CC16325,Tiếng Anh,N3,TOEFL,7.5,9.6
46309558347,CC16326,Tiếng Pháp,N2,JLPT,5.9,8.2
47209928664,CC16327,Tiếng Nhật,N1,TOEFL,8.7,8.3
57754139722,CC16328,Tiếng Anh,N3,JLPT,5.5,8.3
54576428762,CC16329,Tiếng Pháp,N2,JLPT,6.9,8.8
90003859447,CC16330,Tiếng Anh,N3,JLPT,6.7,9.0
49206823891,CC16331,Tiếng Anh,N3,TOEFL,6.7,8.2
92002744546,CC16332,Tiếng Nhật,N3,IELTS,8.5,8.5
85811110993,CC16333,Tiếng Pháp,N1,IELTS,8.2,9.1
22627468290,CC16334,Tiếng Anh,N3,TOEFL,6.9,9.1
13903901761,CC16335,Tiếng Nhật,N2,JLPT,4.1,8.9
52668577411,CC16336,Tiếng Nhật,N3,TOEFL,8.7,8.8
50619192604,CC16337,Tiếng Anh,N2,JLPT,6.9,9.6
25529951948,CC16338,Tiếng Anh,N1,TOEFL,5.1,8.8
53548440410,CC16339,Tiếng Anh,N2,JLPT,8.6,9.2
54942030319,CC16340,Tiếng Anh,N3,IELTS,8.8,10.0
72338261089,CC16341,Tiếng Nhật,N2,TOEFL,5.6,8.2
69209987411,CC16342,Tiếng Pháp,N2,JLPT,4.5,8.0
23223529630,CC16343,Tiếng Pháp,N1,JLPT,5.7,9.0
89218083091,CC16344,Tiếng Nhật,N1,JLPT,8.8,9.0
94261263173,CC16345,Tiếng Anh,N1,JLPT,7.8,8.4
33933014118,CC16346,Tiếng Pháp,N3,JLPT,6.3,8.0
41585210694,CC16347,Tiếng Nhật,N3,TOEFL,8.2,9.1
44988703797,CC16348,Tiếng Nhật,N3,TOEFL,8.2,8.4
50115437548,CC16349,Tiếng Nhật,N3,TOEFL,7.0,9.4
41546271901,CC16350,Tiếng Nhật,N3,TOEFL,7.0,8.0
97143356850,CC16351,Tiếng Nhật,N3,JLPT,4.5,8.7
93907012536,CC16352,Tiếng Anh,N3,IELTS,8.3,8.6
93233890683,CC16353,Tiếng Pháp,N1,IELTS,6.0,9.2
51240469842,CC16354,Tiếng Anh,N2,IELTS,8.2,8.9
10112146619,CC16355,Tiếng Pháp,N1,TOEFL,8.3,9.3
71320931176,CC16356,Tiếng Anh,N1,IELTS,8.1,9.9
25906350199,CC16357,Tiếng Anh,N1,TOEFL,7.5,8.0
92376072256,CC16358,Tiếng Nhật,N3,IELTS,8.5,9.6
10105635136,CC16359,Tiếng Nhật,N3,IELTS,5.9,8.4
59261072239,CC16360,Tiếng Anh,N1,JLPT,5.0,9.7
43495662048,CC16361,Tiếng Nhật,N3,JLPT,8.6,9.6
86338298843,CC16362,Tiếng Nhật,N3,IELTS,8.0,8.6
80298594437,CC16363,Tiếng Nhật,N2,TOEFL,6.8,9.9
70309410561,CC16364,Tiếng Pháp,N3,TOEFL,6.9,8.5
40214022682,CC16365,Tiếng Pháp,N2,IELTS,4.7,8.0
40569509220,CC16366,Tiếng Nhật,N1,JLPT,7.2,8.3
87819462204,CC16367,Tiếng Pháp,N1,JLPT,8.1,8.7
21800335091,CC16368,Tiếng Nhật,N3,JLPT,8.0,8.2
88588014811,CC16369,Tiếng Anh,N1,IELTS,5.0,9.6
51841602007,CC16370,Tiếng Anh,N3,JLPT,7.8,9.8
97135033111,CC16371,Tiếng Pháp,N1,JLPT,8.7,10.0
87332484967,CC16372,Tiếng Nhật,N3,TOEFL,8.2,9.6
96242809327,CC16373,Tiếng Nhật,N3,TOEFL,6.5,8.6
30738172739,CC16374,Tiếng Pháp,N2,IELTS,4.1,9.8
73613905867,CC16375,Tiếng Anh,N2,IELTS,4.4,9.2
28183258771,CC16376,Tiếng Anh,N2,JLPT,8.4,8.9
49552656139,CC16377,Tiếng Nhật,N2,IELTS,5.6,9.1
96964594142,CC16378,Tiếng Pháp,N3,IELTS,6.5,9.3
71389870806,CC16379,Tiếng Anh,N1,IELTS,8.0,8.8
46393875985,CC16380,Tiếng Anh,N2,IELTS,6.0,8.8
17239302726,CC16381,Tiếng Nhật,N3,TOEFL,8.5,8.0
62397788690,CC16382,Tiếng Nhật,N3,TOEFL,5.8,8.9
38949882769,CC16383,Tiếng Anh,N3,JLPT,5.0,8.4
77582368508,CC16384,Tiếng Nhật,N3,IELTS,4.5,9.1
42711473566,CC16385,Tiếng Nhật,N3,IELTS,6.3,8.1
86688522262,CC16386,Tiếng Nhật,N1,JLPT,7.4,8.8
43075291641,CC16387,Tiếng Anh,N3,JLPT,5.8,8.7
66651670990,CC16388,Tiếng Anh,N1,TOEFL,6.6,9.2
16818862632,CC16389,Tiếng Pháp,N3,JLPT,4.1,8.2
99379835783,CC16390,Tiếng Nhật,N2,IELTS,7.9,8.2
86415021408,CC16391,Tiếng Anh,N3,JLPT,5.7,8.4
17930301072,CC16392,Tiếng Pháp,N3,TOEFL,7.7,9.0
34864831872,CC16393,Tiếng Pháp,N1,JLPT,5.0,9.9
12323647888,CC16394,Tiếng Pháp,N1,IELTS,5.2,9.6
27696734511,CC16395,Tiếng Nhật,N1,TOEFL,5.2,9.6
66772813765,CC16396,Tiếng Nhật,N1,IELTS,4.3,9.4
28499981632,CC16397,Tiếng Pháp,N1,JLPT,5.9,9.7
86120372556,CC16398,Tiếng Anh,N1,IELTS,8.3,8.2
97203294943,CC16399,Tiếng Anh,N1,TOEFL,7.1,9.3
50538679083,CC16400,Tiếng Anh,N2,IELTS,7.1,9.6
19492586751,CC16401,Tiếng Anh,N3,TOEFL,6.7,9.5
55546342448,CC16402,Tiếng Nhật,N3,JLPT,8.3,8.2
16963509999,CC16403,Tiếng Anh,N1,TOEFL,4.7,8.7
95528290133,CC16404,Tiếng Anh,N3,IELTS,8.4,8.7
86791562025,CC16405,Tiếng Anh,N2,TOEFL,4.8,9.7
60596191795,CC16406,Tiếng Anh,N3,JLPT,5.0,8.3
56710312160,CC16407,Tiếng Nhật,N3,JLPT,6.3,8.4
38617283130,CC16408,Tiếng Nhật,N1,JLPT,4.6,9.4
39237326559,CC16409,Tiếng Anh,N3,JLPT,5.4,9.5
83103638589,CC16410,Tiếng Pháp,N2,TOEFL,8.7,9.8
87188338708,CC16411,Tiếng Pháp,N3,TOEFL,5.8,9.1
54079285968,CC16412,Tiếng Pháp,N2,TOEFL,4.3,8.9
41309200945,CC16413,Tiếng Pháp,N1,TOEFL,8.5,8.8
27796544254,CC16414,Tiếng Anh,N3,IELTS,6.1,8.0
31238260336,CC16415,Tiếng Anh,N3,IELTS,9.0,10.0
92037756436,CC16416,Tiếng Nhật,N1,IELTS,6.6,8.3
76849732745,CC16417,Tiếng Anh,N1,TOEFL,8.5,9.7
91971221322,CC16418,Tiếng Anh,N1,TOEFL,8.0,9.1
31386859351,CC16419,Tiếng Nhật,N3,TOEFL,5.7,8.3
85147760776,CC16420,Tiếng Nhật,N3,JLPT,4.3,9.9
32761026909,CC16421,Tiếng Pháp,N1,IELTS,5.8,9.8
50751348001,CC16422,Tiếng Nhật,N2,IELTS,7.4,8.7
31690352000,CC16423,Tiếng Nhật,N3,TOEFL,6.9,8.4
12628539696,CC16424,Tiếng Anh,N3,JLPT,8.0,9.7
45088157256,CC16425,Tiếng Nhật,N1,IELTS,4.5,9.8
30422083492,CC16426,Tiếng Pháp,N3,JLPT,7.9,9.0
60595103697,CC16427,Tiếng Anh,N1,TOEFL,4.5,8.8
57786529540,CC16428,Tiếng Anh,N1,JLPT,5.9,9.4
86626334564,CC16429,Tiếng Nhật,N3,TOEFL,5.7,9.5
21088850046,CC16430,Tiếng Anh,N1,TOEFL,6.0,9.8
81499728327,CC16431,Tiếng Nhật,N2,TOEFL,8.1,9.4
43869244947,CC16432,Tiếng Nhật,N2,IELTS,5.8,9.0
87836500982,CC16433,Tiếng Pháp,N1,IELTS,6.5,9.5
11332316803,CC16434,Tiếng Anh,N3,TOEFL,4.7,8.4
40573530746,CC16435,Tiếng Pháp,N3,JLPT,7.0,8.5
90116056850,CC16436,Tiếng Nhật,N2,TOEFL,6.6,8.5
45243589414,CC16437,Tiếng Pháp,N3,JLPT,8.7,9.3
82477298985,CC16438,Tiếng Anh,N3,IELTS,6.2,8.4
82721208240,CC16439,Tiếng Anh,N3,TOEFL,8.7,8.2
52477480847,CC16440,Tiếng Nhật,N1,TOEFL,7.6,8.6
24073250039,CC16441,Tiếng Pháp,N2,TOEFL,8.4,9.6
87398788115,CC16442,Tiếng Pháp,N2,JLPT,6.8,9.1
92926731474,CC16443,Tiếng Anh,N2,IELTS,6.4,9.5
48867617744,CC16444,Tiếng Nhật,N1,JLPT,7.8,9.2
56835027488,CC16445,Tiếng Anh,N1,TOEFL,4.7,8.3
80089253242,CC16446,Tiếng Pháp,N1,JLPT,4.2,9.7
31213197363,CC16447,Tiếng Anh,N1,JLPT,8.2,9.8
54490604692,CC16448,Tiếng Pháp,N2,JLPT,6.9,8.1
31803399059,CC16449,Tiếng Nhật,N1,TOEFL,8.1,9.7
65093138724,CC16450,Tiếng Pháp,N2,IELTS,8.1,8.4
35937461900,CC16451,Tiếng Nhật,N2,JLPT,7.7,8.5
81997283352,CC16452,Tiếng Pháp,N1,TOEFL,5.2,9.1
96880549645,CC16453,Tiếng Anh,N1,IELTS,7.8,9.2
90844981206,CC16454,Tiếng Nhật,N2,JLPT,6.4,8.7
77488638615,CC16455,Tiếng Nhật,N1,JLPT,6.0,8.2
62065811951,CC16456,Tiếng Anh,N1,TOEFL,7.5,9.3
47459795258,CC16457,Tiếng Anh,N1,JLPT,5.7,9.8
96682205271,CC16458,Tiếng Anh,N3,JLPT,7.4,9.4
37758119454,CC16459,Tiếng Pháp,N3,IELTS,8.2,8.1
93929406870,CC16460,Tiếng Nhật,N3,TOEFL,4.2,9.2
70597184326,CC16461,Tiếng Pháp,N2,TOEFL,8.6,8.4
14092369367,CC16462,Tiếng Pháp,N2,JLPT,5.6,8.4
41337072415,CC16463,Tiếng Anh,N1,TOEFL,7.0,8.1
99955363619,CC16464,Tiếng Pháp,N3,JLPT,6.6,9.0
64820756596,CC16465,Tiếng Pháp,N2,TOEFL,4.7,9.2
77612913602,CC16466,Tiếng Anh,N3,JLPT,8.6,9.9
49943429155,CC16467,Tiếng Pháp,N3,TOEFL,8.4,8.1
85959585200,CC16468,Tiếng Pháp,N1,IELTS,5.1,9.9
75367868337,CC16469,Tiếng Nhật,N3,JLPT,7.4,8.6
10441440017,CC16470,Tiếng Nhật,N2,TOEFL,8.8,9.6
58378227574,CC16471,Tiếng Anh,N2,JLPT,4.2,8.7
52840856039,CC16472,Tiếng Nhật,N3,JLPT,7.6,9.8
27304014987,CC16473,Tiếng Anh,N3,IELTS,8.1,8.7
40402650262,CC16474,Tiếng Nhật,N2,JLPT,8.6,9.9
37283009838,CC16475,Tiếng Nhật,N2,IELTS,6.7,8.8
44654483759,CC16476,Tiếng Pháp,N2,IELTS,7.4,9.4
28172344423,CC16477,Tiếng Anh,N2,IELTS,5.3,8.1
85167520036,CC16478,Tiếng Pháp,N3,IELTS,4.6,9.8
58260350624,CC16479,Tiếng Pháp,N2,TOEFL,7.6,8.3
57594913921,CC16480,Tiếng Anh,N1,IELTS,5.8,9.6
15451726031,CC16481,Tiếng Pháp,N1,TOEFL,5.9,9.8
40353605658,CC16482,Tiếng Anh,N2,TOEFL,4.3,8.3
73018148541,CC16483,Tiếng Nhật,N2,IELTS,7.0,8.0
31784512438,CC16484,Tiếng Nhật,N1,JLPT,5.6,10.0
16254067117,CC16485,Tiếng Pháp,N1,JLPT,8.6,8.4
39431765328,CC16486,Tiếng Nhật,N3,JLPT,4.2,8.9
40329165152,CC16487,Tiếng Pháp,N1,TOEFL,4.6,8.1
84643992995,CC16488,Tiếng Anh,N1,IELTS,6.9,9.4
36457180372,CC16489,Tiếng Nhật,N1,IELTS,4.5,8.5
88659486869,CC16490,Tiếng Nhật,N3,JLPT,6.5,8.7
87464591147,CC16491,Tiếng Anh,N2,TOEFL,4.9,9.7
39819166291,CC16492,Tiếng Nhật,N2,IELTS,4.3,9.4
95455156785,CC16493,Tiếng Pháp,N2,TOEFL,6.7,8.1
48703308566,CC16494,Tiếng Pháp,N3,TOEFL,8.2,9.5
38235175897,CC16495,Tiếng Nhật,N1,TOEFL,7.5,8.4
92032043171,CC16496,Tiếng Anh,N1,JLPT,8.9,8.9
36152378837,CC16497,Tiếng Nhật,N3,JLPT,6.2,9.0
85318473423,CC16498,Tiếng Anh,N1,TOEFL,4.8,8.5
78460781806,CC16499,Tiếng Nhật,N2,JLPT,8.0,8.5
38506111916,CC16500,Tiếng Nhật,N1,IELTS,4.8,8.8
44460039490,CC16501,Tiếng Pháp,N1,TOEFL,6.0,9.1
78429971258,CC16502,Tiếng Anh,N1,JLPT,4.9,8.4
61397537438,CC16503,Tiếng Pháp,N3,TOEFL,4.5,9.1
97494131774,CC16504,Tiếng Pháp,N3,IELTS,6.4,8.1
64625546945,CC16505,Tiếng Anh,N3,TOEFL,8.6,9.8
21753026800,CC16506,Tiếng Nhật,N1,IELTS,8.7,8.4
61690653139,CC16507,Tiếng Anh,N2,TOEFL,7.9,8.7
41686895908,CC16508,Tiếng Anh,N1,TOEFL,7.2,8.7
68409543773,CC16509,Tiếng Nhật,N2,JLPT,8.6,9.2
14822142913,CC16510,Tiếng Nhật,N2,IELTS,7.6,8.6
85151959439,CC16511,Tiếng Anh,N2,JLPT,8.8,8.2
81162636237,CC16512,Tiếng Anh,N1,JLPT,5.8,9.3
66416582300,CC16513,Tiếng Anh,N2,TOEFL,5.6,8.3
48944505824,CC16514,Tiếng Pháp,N1,TOEFL,4.9,8.6
14330024042,CC16515,Tiếng Nhật,N3,IELTS,8.8,8.0
84518581488,CC16516,Tiếng Pháp,N1,TOEFL,7.1,9.3
57033651855,CC16517,Tiếng Pháp,N2,TOEFL,7.7,9.0
68485532043,CC16518,Tiếng Nhật,N1,JLPT,9.0,8.9
63587167327,CC16519,Tiếng Pháp,N3,JLPT,6.8,8.2
24580464110,CC16520,Tiếng Anh,N2,JLPT,7.4,9.1
83961460228,CC16521,Tiếng Pháp,N2,IELTS,8.8,8.9
46553486427,CC16522,Tiếng Pháp,N2,IELTS,6.7,8.1
46855431869,CC16523,Tiếng Pháp,N3,JLPT,5.9,9.0
69875817397,CC16524,Tiếng Anh,N2,IELTS,6.0,8.7
47298579729,CC16525,Tiếng Anh,N2,IELTS,6.5,9.4
44147515708,CC16526,Tiếng Nhật,N2,JLPT,6.6,9.4
42668612120,CC16527,Tiếng Nhật,N1,JLPT,6.6,9.6
22575683997,CC16528,Tiếng Nhật,N3,JLPT,7.6,8.8
90417916031,CC16529,Tiếng Pháp,N2,IELTS,7.6,9.3
30468540149,CC16530,Tiếng Anh,N1,JLPT,4.9,8.6
28674664696,CC16531,Tiếng Pháp,N1,JLPT,5.3,9.0
89049358683,CC16532,Tiếng Anh,N1,IELTS,4.6,8.5
88284790278,CC16533,Tiếng Pháp,N1,TOEFL,7.1,9.4
50316223768,CC16534,Tiếng Nhật,N1,JLPT,7.6,8.7
19961903188,CC16535,Tiếng Pháp,N2,IELTS,7.7,8.8
50456686933,CC16536,Tiếng Nhật,N3,IELTS,4.2,9.6
60304107025,CC16537,Tiếng Anh,N1,JLPT,8.3,9.6
87386531371,CC16538,Tiếng Pháp,N1,JLPT,4.9,8.7
36679461888,CC16539,Tiếng Nhật,N3,TOEFL,7.8,8.3
81039793868,CC16540,Tiếng Nhật,N3,JLPT,8.2,8.5
85831280615,CC16541,Tiếng Anh,N2,JLPT,8.2,9.4
59660623360,CC16542,Tiếng Nhật,N1,IELTS,5.1,8.0
80488815360,CC16543,Tiếng Anh,N1,IELTS,8.9,8.7
41289650773,CC16544,Tiếng Pháp,N2,TOEFL,7.5,8.1
53495598196,CC16545,Tiếng Pháp,N3,TOEFL,7.2,9.7
60605892581,CC16546,Tiếng Nhật,N1,JLPT,4.0,9.0
42139441950,CC16547,Tiếng Pháp,N2,JLPT,7.7,8.8
45161913503,CC16548,Tiếng Nhật,N2,JLPT,4.1,8.8
56670853573,CC16549,Tiếng Anh,N1,IELTS,8.2,8.7
91311737424,CC16550,Tiếng Pháp,N1,TOEFL,7.2,8.4
37774820634,CC16551,Tiếng Anh,N2,TOEFL,4.9,8.4
26170810565,CC16552,Tiếng Pháp,N1,JLPT,7.4,8.2
19697763236,CC16553,Tiếng Pháp,N1,TOEFL,6.7,8.3
18133057801,CC16554,Tiếng Anh,N3,IELTS,4.8,8.6
75344288077,CC16555,Tiếng Anh,N3,TOEFL,8.4,8.5
16544123294,CC16556,Tiếng Pháp,N3,JLPT,4.7,8.9
28311993797,CC16557,Tiếng Nhật,N1,JLPT,5.6,9.5
72540058127,CC16558,Tiếng Anh,N2,IELTS,5.7,8.2
58578916792,CC16559,Tiếng Anh,N1,TOEFL,8.9,9.6
88019831894,CC16560,Tiếng Pháp,N1,IELTS,5.9,9.8
28468942950,CC16561,Tiếng Nhật,N3,TOEFL,4.8,8.0
37547587585,CC16562,Tiếng Anh,N1,TOEFL,5.9,9.7
89348161794,CC16563,Tiếng Anh,N1,JLPT,7.6,8.3
16590707002,CC16564,Tiếng Anh,N1,JLPT,8.5,9.3
42711379737,CC16565,Tiếng Pháp,N1,JLPT,8.4,8.4
19654308894,CC16566,Tiếng Anh,N1,IELTS,4.0,8.5
52637978972,CC16567,Tiếng Anh,N3,IELTS,5.7,8.2
75028248807,CC16568,Tiếng Nhật,N2,TOEFL,6.5,9.6
86266206904,CC16569,Tiếng Nhật,N2,IELTS,5.3,9.2
92407778550,CC16570,Tiếng Pháp,N1,IELTS,4.4,8.0
25035161805,CC16571,Tiếng Pháp,N2,JLPT,7.5,8.9
40916420729,CC16572,Tiếng Pháp,N2,IELTS,7.0,9.9
51960561647,CC16573,Tiếng Nhật,N1,IELTS,8.7,8.9
37174555359,CC16574,Tiếng Nhật,N1,IELTS,8.5,8.3
35025581702,CC16575,Tiếng Nhật,N2,TOEFL,5.5,8.5
65028055778,CC16576,Tiếng Pháp,N3,JLPT,6.8,8.4
58197104664,CC16577,Tiếng Anh,N3,IELTS,4.2,9.9
41834175395,CC16578,Tiếng Anh,N3,IELTS,7.7,8.2
47192045259,CC16579,Tiếng Anh,N2,TOEFL,5.8,9.6
33334752855,CC16580,Tiếng Anh,N3,TOEFL,7.6,9.2
65365912897,CC16581,Tiếng Anh,N2,JLPT,6.5,9.5
31141889039,CC16582,Tiếng Pháp,N3,IELTS,7.8,9.3
73191925811,CC16583,Tiếng Anh,N3,JLPT,5.1,8.5
57791053820,CC16584,Tiếng Anh,N2,JLPT,8.4,8.6
89150616544,CC16585,Tiếng Anh,N2,TOEFL,8.3,9.5
52853700760,CC16586,Tiếng Pháp,N3,JLPT,7.1,9.3
97032470914,CC16587,Tiếng Pháp,N3,JLPT,5.6,9.7
98459766953,CC16588,Tiếng Anh,N2,IELTS,5.4,8.6
54596408306,CC16589,Tiếng Pháp,N2,TOEFL,8.8,8.9
33813950749,CC16590,Tiếng Pháp,N3,IELTS,8.2,9.0
60117944319,CC16591,Tiếng Anh,N1,TOEFL,7.6,8.3
47934011288,CC16592,Tiếng Pháp,N1,JLPT,5.3,9.3
84412368013,CC16593,Tiếng Pháp,N2,JLPT,4.3,8.4
43477836144,CC16594,Tiếng Nhật,N2,IELTS,4.2,9.5
97030198920,CC16595,Tiếng Pháp,N2,IELTS,8.0,9.5
34678496129,CC16596,Tiếng Nhật,N3,JLPT,4.3,9.6
11322662744,CC16597,Tiếng Nhật,N3,JLPT,6.5,9.9
83075126713,CC16598,Tiếng Anh,N1,IELTS,7.7,8.4
78206490096,CC16599,Tiếng Anh,N1,JLPT,8.2,9.1
50207872924,CC16600,Tiếng Pháp,N2,JLPT,8.4,8.2
85209255258,CC16601,Tiếng Anh,N3,IELTS,8.2,9.3
80056328853,CC16602,Tiếng Pháp,N3,JLPT,4.3,9.5
20525145529,CC16603,Tiếng Pháp,N1,JLPT,6.0,8.7
48139980193,CC16604,Tiếng Nhật,N3,JLPT,4.0,8.7
83552362252,CC16605,Tiếng Nhật,N1,TOEFL,8.8,9.3
81814800255,CC16606,Tiếng Anh,N1,TOEFL,7.4,9.0
67073553287,CC16607,Tiếng Pháp,N2,TOEFL,7.8,9.7
89860997721,CC16608,Tiếng Pháp,N3,TOEFL,8.3,8.2
75491795393,CC16609,Tiếng Anh,N1,JLPT,7.7,8.9
92800315744,CC16610,Tiếng Anh,N3,TOEFL,7.5,8.5
67674883254,CC16611,Tiếng Pháp,N3,JLPT,4.8,9.4
83888206221,CC16612,Tiếng Pháp,N3,IELTS,7.7,8.8
55339319607,CC16613,Tiếng Pháp,N1,JLPT,8.2,8.8
92322390222,CC16614,Tiếng Nhật,N1,IELTS,4.7,9.6
96906946981,CC16615,Tiếng Nhật,N3,JLPT,4.9,8.3
94536258279,CC16616,Tiếng Nhật,N1,TOEFL,7.4,8.8
41909778026,CC16617,Tiếng Anh,N1,IELTS,4.7,8.4
86714157628,CC16618,Tiếng Nhật,N1,JLPT,5.7,9.7
24861287191,CC16619,Tiếng Nhật,N3,JLPT,7.7,8.6
27997225168,CC16620,Tiếng Anh,N3,TOEFL,8.6,9.9
24254029516,CC16621,Tiếng Pháp,N3,JLPT,5.0,8.9
97662485147,CC16622,Tiếng Nhật,N3,TOEFL,9.0,9.5
41947659513,CC16623,Tiếng Anh,N1,IELTS,4.7,8.5
18861166098,CC16624,Tiếng Pháp,N3,IELTS,6.3,8.5
43153850438,CC16625,Tiếng Pháp,N1,IELTS,6.3,8.7
77597826092,CC16626,Tiếng Anh,N3,JLPT,8.0,8.9
44532072684,CC16627,Tiếng Nhật,N2,JLPT,6.8,8.9
56555512861,CC16628,Tiếng Anh,N3,IELTS,6.7,9.0
53928197003,CC16629,Tiếng Anh,N2,JLPT,5.9,9.0
54272010973,CC16630,Tiếng Anh,N3,JLPT,7.2,8.7
92691082209,CC16631,Tiếng Pháp,N1,TOEFL,8.3,9.7
80739072177,CC16632,Tiếng Pháp,N1,JLPT,5.4,9.4
16011512034,CC16633,Tiếng Anh,N1,IELTS,8.1,8.7
22359606446,CC16634,Tiếng Anh,N1,IELTS,7.6,8.1
73308553456,CC16635,Tiếng Anh,N3,TOEFL,4.4,9.9
